pair_ID	entailment_judgment	label	prediction	prediction_scores	target_scores
4527	CONTRADICTION	2	0	3.8	3.3301332
4528	ENTAILMENT	1	0	4.4	3.1942525
4530	NEUTRAL	0	0	1.3	3.080964
4531	NEUTRAL	0	0	1.7	3.3111942
4532	NEUTRAL	0	0	3.5	3.1927872
4533	NEUTRAL	0	0	1.5	3.2026277
4535	ENTAILMENT	1	0	4.4	3.457858
4536	CONTRADICTION	2	0	3.8	3.4784486
4537	ENTAILMENT	1	0	4.9	3.788314
4538	CONTRADICTION	2	0	4.6	3.7227063
4539	NEUTRAL	0	0	3.5	3.5950115
4542	CONTRADICTION	2	0	3.4	3.581595
4543	NEUTRAL	0	0	3.7	3.6443737
4547	CONTRADICTION	2	0	3.3	3.1483686
4548	NEUTRAL	0	0	3.615	3.1675801
4550	NEUTRAL	0	0	3.8	3.4508746
4552	NEUTRAL	0	0	3.7	3.2251658
4554	CONTRADICTION	2	0	4.0	3.5563993
4555	ENTAILMENT	1	0	4.9	3.3208392
4557	NEUTRAL	0	0	3.5	3.4203024
4560	NEUTRAL	0	0	3.1	3.7037573
4561	NEUTRAL	0	0	4.0	3.7013159
4563	CONTRADICTION	2	0	3.9	3.2345784
4566	ENTAILMENT	1	0	4.2	2.9522798
4568	ENTAILMENT	1	0	4.0	3.2346628
4571	ENTAILMENT	1	0	4.2	3.5829175
4572	CONTRADICTION	2	0	3.6	3.339353
4575	NEUTRAL	0	0	2.2	3.3034284
4576	NEUTRAL	0	0	2.1	3.5507038
4577	NEUTRAL	0	0	1.7	3.4537835
4578	NEUTRAL	0	0	1.0	3.08669
4582	ENTAILMENT	1	0	4.5	3.1197534
4584	NEUTRAL	0	0	4.1	3.7366402
4586	ENTAILMENT	1	0	5.0	3.099772
4587	CONTRADICTION	2	0	3.8	3.1575482
4589	ENTAILMENT	1	0	4.4	3.1748972
4591	ENTAILMENT	1	0	4.9	3.3141367
4592	CONTRADICTION	2	0	3.3	3.4282815
4593	NEUTRAL	0	0	1.0	3.2155087
4594	NEUTRAL	0	0	1.0	3.4156785
4598	ENTAILMENT	1	0	4.8	3.1736212
4599	CONTRADICTION	2	0	3.0	3.3204045
4600	ENTAILMENT	1	0	4.6	3.4715936
4602	ENTAILMENT	1	0	4.4	3.4310944
4603	NEUTRAL	0	0	3.2	3.4722364
4604	ENTAILMENT	1	0	4.5	3.3689964
4607	ENTAILMENT	1	0	4.8	3.2552438
4608	CONTRADICTION	2	0	3.3	3.2910593
4609	ENTAILMENT	1	0	4.5	3.2798305
4613	ENTAILMENT	1	0	4.9	3.3564925
4618	ENTAILMENT	1	0	4.8	3.3590245
4620	ENTAILMENT	1	0	4.5	3.5561006
4621	NEUTRAL	0	0	4.0	3.4242442
4622	ENTAILMENT	1	0	4.4	3.3951538
4623	CONTRADICTION	2	0	4.1	3.3884015
4624	ENTAILMENT	1	0	4.6	3.3923209
4625	ENTAILMENT	1	0	5.0	3.4376683
4627	NEUTRAL	0	0	4.2	3.0879145
4628	CONTRADICTION	2	0	3.6	3.2534099
4629	NEUTRAL	0	0	1.1	3.1592717
4631	NEUTRAL	0	0	1.0	3.1564388
4639	NEUTRAL	0	0	2.8	3.266771
4640	NEUTRAL	0	0	3.1	3.4510133
4641	NEUTRAL	0	0	3.3	3.2035322
4642	NEUTRAL	0	0	3.2	3.223119
4645	NEUTRAL	0	0	4.3	3.3801196
4647	ENTAILMENT	1	0	4.7	3.390406
4649	ENTAILMENT	1	0	4.5	3.3823056
4654	ENTAILMENT	1	0	4.6	3.7657847
4655	CONTRADICTION	2	0	4.1	3.7392204
4657	NEUTRAL	0	0	1.0	3.579445
4658	NEUTRAL	0	0	1.1	3.6578233
4667	NEUTRAL	0	0	2.9	3.0402317
4670	NEUTRAL	0	0	4.0	3.5406504
4672	NEUTRAL	0	0	3.8	3.5860925
4675	ENTAILMENT	1	0	4.3	3.5133657
4676	NEUTRAL	0	0	3.8	3.7666006
4677	NEUTRAL	0	0	3.8	3.3606272
4678	NEUTRAL	0	0	3.0	3.7010145
4682	CONTRADICTION	2	0	3.1	3.0939455
4684	CONTRADICTION	2	0	3.5	3.0701404
4690	ENTAILMENT	1	0	4.8	3.5328681
4691	NEUTRAL	0	0	4.0	3.5326335
4692	ENTAILMENT	1	0	4.6	3.505665
4693	NEUTRAL	0	0	3.465	3.5307724
4694	NEUTRAL	0	0	3.665	3.6184752
4695	NEUTRAL	0	0	3.7	3.6220605
4698	NEUTRAL	0	0	3.7	3.6380036
4703	NEUTRAL	0	0	3.8	3.5400987
4704	NEUTRAL	0	0	3.3	3.596987
4705	NEUTRAL	0	0	4.0	3.463239
4706	NEUTRAL	0	0	3.2	3.6222425
4708	ENTAILMENT	1	0	4.3	3.2766025
4709	CONTRADICTION	2	0	3.0	3.2632296
4714	NEUTRAL	0	0	3.9	3.2971678
4715	NEUTRAL	0	0	3.4	3.61268
4719	NEUTRAL	0	0	3.0	3.7704058
4721	CONTRADICTION	2	0	3.9	3.6959474
4722	NEUTRAL	0	0	2.85	3.5307703
4723	NEUTRAL	0	0	3.5	3.6244164
4726	NEUTRAL	0	0	2.7	3.6772401
4727	NEUTRAL	0	0	3.2	3.7685788
4730	ENTAILMENT	1	0	4.6	3.5770123
4732	ENTAILMENT	1	0	4.8	3.5739646
4733	CONTRADICTION	2	0	3.6	3.5339115
4736	ENTAILMENT	1	0	4.7	3.5588086
4737	ENTAILMENT	1	0	4.4	3.4744282
4738	CONTRADICTION	2	0	4.5	3.4900508
4739	ENTAILMENT	1	0	4.3	3.6235652
4741	NEUTRAL	0	0	2.6	3.5497496
4744	NEUTRAL	0	0	2.8	3.389793
4747	ENTAILMENT	1	0	4.5	3.3909194
4748	ENTAILMENT	1	0	4.8	3.639448
4749	CONTRADICTION	2	0	3.9	3.6243906
4750	ENTAILMENT	1	0	5.0	3.8222265
4751	NEUTRAL	0	0	4.2	3.8167596
4754	NEUTRAL	0	0	1.2	3.8672156
4757	ENTAILMENT	1	0	4.6	3.4920726
4758	NEUTRAL	0	0	3.3	3.4914894
4765	NEUTRAL	0	0	1.1	3.4954343
4768	ENTAILMENT	1	0	4.6	3.6289797
4770	NEUTRAL	0	0	1.4	3.1807876
4772	NEUTRAL	0	0	1.7	3.192889
4773	NEUTRAL	0	0	1.7	3.6295457
4775	ENTAILMENT	1	0	5.0	3.0516047
4778	NEUTRAL	0	0	3.3	3.5646033
4779	ENTAILMENT	1	0	4.3	3.3299987
4781	ENTAILMENT	1	0	4.7	3.3769631
4783	ENTAILMENT	1	0	4.4	3.401739
4784	ENTAILMENT	1	0	4.8	3.6714723
4785	NEUTRAL	0	0	3.8	3.4665053
4786	ENTAILMENT	1	0	4.9	3.049466
4787	CONTRADICTION	2	0	3.4	3.2140696
4789	NEUTRAL	0	0	1.3	3.1398332
4791	NEUTRAL	0	0	1.1	3.0698893
4792	NEUTRAL	0	0	1.6	3.5436642
4801	ENTAILMENT	1	0	4.5	3.21657
4804	NEUTRAL	0	0	3.5	3.7260818
4809	NEUTRAL	0	0	3.8	3.674088
4818	CONTRADICTION	2	0	3.5	3.2947767
4827	CONTRADICTION	2	0	3.5	3.3198287
4828	ENTAILMENT	1	0	4.8	3.2878153
4829	CONTRADICTION	2	0	3.1	3.042023
4830	ENTAILMENT	1	0	4.9	3.144467
4833	NEUTRAL	0	0	4.2	3.5006082
4834	CONTRADICTION	2	0	3.5	3.2331421
4835	NEUTRAL	0	0	4.4	3.3636277
4837	NEUTRAL	0	0	2.6	3.428753
4838	NEUTRAL	0	0	1.7	3.3160322
4840	NEUTRAL	0	0	2.1	3.3616114
4841	NEUTRAL	0	0	2.235	3.4138138
4846	NEUTRAL	0	0	1.5	3.4050906
4850	NEUTRAL	0	0	1.2	3.1491663
4854	CONTRADICTION	2	0	3.0	3.0616755
4856	NEUTRAL	0	0	2.5	3.2715578
4861	CONTRADICTION	2	0	3.8	3.157782
4862	ENTAILMENT	1	0	4.6	3.2109847
4864	NEUTRAL	0	0	3.385	3.2683575
4865	NEUTRAL	0	0	1.2	3.1803968
4868	NEUTRAL	0	0	1.3	2.9670105
4870	CONTRADICTION	2	0	3.3	2.9701657
4871	ENTAILMENT	1	0	5.0	3.4133193
4873	NEUTRAL	0	0	2.1	3.3987749
4875	NEUTRAL	0	0	3.2	3.0856266
4876	NEUTRAL	0	0	2.7	3.0448341
4878	ENTAILMENT	1	0	4.9	3.3532562
4884	ENTAILMENT	1	0	4.3	3.7227526
4887	ENTAILMENT	1	0	4.4	3.2602215
4889	ENTAILMENT	1	0	4.4	3.6857467
4890	CONTRADICTION	2	0	3.715	3.4215505
4892	CONTRADICTION	2	0	2.75	3.2283356
4893	ENTAILMENT	1	0	4.9	3.1413686
4894	NEUTRAL	0	0	3.5	3.1206856
4895	ENTAILMENT	1	0	4.6	3.4383996
4896	ENTAILMENT	1	0	4.9	3.0713196
4897	CONTRADICTION	2	0	4.1	3.2127683
4899	CONTRADICTION	2	0	2.8	3.3631616
4902	NEUTRAL	0	0	1.0	3.049683
4904	NEUTRAL	0	0	1.2	3.3753812
4906	CONTRADICTION	2	0	4.4	3.097169
4907	ENTAILMENT	1	0	3.9	3.3691988
4908	CONTRADICTION	2	0	3.8	3.5949204
4909	NEUTRAL	0	0	1.0	3.083303
4910	NEUTRAL	0	0	1.0	3.488139
4914	ENTAILMENT	1	0	4.8	3.5291348
4917	CONTRADICTION	2	0	3.2	3.4660244
4923	ENTAILMENT	1	0	4.815	3.5431452
4924	CONTRADICTION	2	0	3.3	3.5823302
4925	ENTAILMENT	1	0	4.5	3.583271
4927	NEUTRAL	0	0	3.1	3.5987809
4930	NEUTRAL	0	0	1.9	3.5892715
4931	NEUTRAL	0	0	1.7	3.5498345
4935	ENTAILMENT	1	0	4.8	3.6436014
4936	CONTRADICTION	2	0	3.1	3.638576
4939	NEUTRAL	0	0	4.0	3.7688146
4943	NEUTRAL	0	0	3.8	3.3535078
4945	ENTAILMENT	1	0	4.7	3.5419343
4952	NEUTRAL	0	0	1.0	3.3488812
4955	CONTRADICTION	2	0	3.5	3.782457
4956	ENTAILMENT	1	0	4.3	3.6159544
4958	NEUTRAL	0	0	2.6	3.859473
4962	NEUTRAL	0	0	2.8	3.7926974
4969	NEUTRAL	0	0	2.6	3.082617
4972	ENTAILMENT	1	0	4.7	3.598974
4973	CONTRADICTION	2	0	3.415	3.565697
4976	NEUTRAL	0	0	1.0	3.542665
4979	NEUTRAL	0	0	1.1	3.6594095
4980	NEUTRAL	0	0	1.0	3.575276
4984	NEUTRAL	0	0	3.2	3.2745943
4986	NEUTRAL	0	0	1.2	3.260833
4987	NEUTRAL	0	0	1.1	3.079637
4988	NEUTRAL	0	0	1.2	3.1779673
4993	CONTRADICTION	2	0	3.6	3.789455
4994	NEUTRAL	0	0	1.0	3.4679608
4995	NEUTRAL	0	0	1.0	3.716149
4999	ENTAILMENT	1	0	4.9	3.690964
5001	ENTAILMENT	1	0	4.5	3.5395732
5004	NEUTRAL	0	0	3.4	3.59944
5006	ENTAILMENT	1	0	4.3	3.7124085
5008	ENTAILMENT	1	0	4.8	2.9999592
5009	CONTRADICTION	2	0	3.6	3.0756197
5013	NEUTRAL	0	0	3.3	2.983001
5016	NEUTRAL	0	0	3.915	3.0294144
5019	NEUTRAL	0	0	3.3	3.0941184
5020	ENTAILMENT	1	0	5.0	3.30514
5021	CONTRADICTION	2	0	3.5	3.346794
5028	ENTAILMENT	1	0	4.8	3.4039721
5029	CONTRADICTION	2	0	4.2	3.326964
5034	CONTRADICTION	2	0	3.6	3.307294
5035	NEUTRAL	0	0	3.7	3.3063295
5036	ENTAILMENT	1	0	4.6	3.34629
5038	ENTAILMENT	1	0	4.8	3.3345082
5041	ENTAILMENT	1	0	4.8	2.8848872
5042	CONTRADICTION	2	0	3.4	2.94724
5043	NEUTRAL	0	0	2.8	2.9333508
5044	NEUTRAL	0	0	3.7	3.0683131
5054	NEUTRAL	0	0	1.1	3.6350765
5055	NEUTRAL	0	0	1.4	3.147891
5057	ENTAILMENT	1	0	4.7	3.1467562
5059	ENTAILMENT	1	0	4.4	3.2961433
5061	ENTAILMENT	1	0	4.6	3.2883708
5062	CONTRADICTION	2	0	4.3	3.2512226
5063	ENTAILMENT	1	0	4.7	3.1526551
5065	ENTAILMENT	1	0	4.9	3.2035887
5066	ENTAILMENT	1	0	4.9	3.1336813
5067	CONTRADICTION	2	0	3.7	3.2155874
5068	ENTAILMENT	1	0	4.4	3.4137037
5069	CONTRADICTION	2	0	4.4	3.410545
5070	NEUTRAL	0	0	1.0	3.1362567
5071	NEUTRAL	0	0	1.0	3.5097885
5075	ENTAILMENT	1	0	4.9	3.103649
5076	CONTRADICTION	2	0	3.6	3.1676373
5077	ENTAILMENT	1	0	4.9	3.1117918
5084	NEUTRAL	0	0	4.4	3.142549
5087	NEUTRAL	0	0	4.1	3.4527366
5088	NEUTRAL	0	0	1.4	3.379092
5090	NEUTRAL	0	0	1.7	3.3555346
5093	ENTAILMENT	1	0	4.7	3.6577053
5094	CONTRADICTION	2	0	3.9	3.6422412
5095	ENTAILMENT	1	0	4.5	3.2850165
5098	NEUTRAL	0	0	1.0	3.4174376
5099	NEUTRAL	0	0	1.0	3.5461535
5101	NEUTRAL	0	0	1.1	3.5606136
5103	NEUTRAL	0	0	3.8	3.409015
5104	ENTAILMENT	1	0	4.5	3.3607223
5106	ENTAILMENT	1	0	4.5	3.4863527
5108	ENTAILMENT	1	0	4.8	3.4489136
5111	ENTAILMENT	1	0	4.1	3.5113828
5112	CONTRADICTION	2	0	3.8	3.5110972
5118	NEUTRAL	0	0	1.0	3.2619479
5120	ENTAILMENT	1	0	4.9	3.5109231
5122	ENTAILMENT	1	0	4.9	3.5136251
5126	NEUTRAL	0	0	1.0	3.4990947
5128	NEUTRAL	0	0	1.4	3.505949
5129	ENTAILMENT	1	0	4.7	3.3596892
5130	CONTRADICTION	2	0	4.0	3.3516057
5131	NEUTRAL	0	0	3.9	3.3318927
5138	NEUTRAL	0	0	3.7	3.2414277
5140	ENTAILMENT	1	0	4.5	3.1040297
5143	NEUTRAL	0	0	1.4	3.2349749
5144	NEUTRAL	0	0	2.1	3.0612626
5146	NEUTRAL	0	0	1.4	3.3057525
5150	CONTRADICTION	2	0	3.2	3.3354223
5151	NEUTRAL	0	0	1.0	3.52177
5152	NEUTRAL	0	0	1.0	3.4494162
5156	ENTAILMENT	1	0	4.4	3.2198548
5157	CONTRADICTION	2	0	4.1	3.3734565
5158	ENTAILMENT	1	0	4.5	3.596812
5159	CONTRADICTION	2	0	2.4	3.486306
5162	NEUTRAL	0	0	1.5	3.3447158
5164	NEUTRAL	0	0	1.1	3.3465772
5165	ENTAILMENT	1	0	4.7	3.2926033
5168	CONTRADICTION	2	0	3.8	3.4694316
5170	NEUTRAL	0	0	1.1	3.406549
5172	NEUTRAL	0	0	1.3	3.3598998
5173	NEUTRAL	0	0	1.2	3.317881
5174	ENTAILMENT	1	0	4.8	3.2006047
5179	CONTRADICTION	2	0	3.8	3.0614393
5180	ENTAILMENT	1	0	4.8	3.3975205
5181	CONTRADICTION	2	0	3.9	2.9970317
5182	ENTAILMENT	1	0	4.7	3.160037
5183	ENTAILMENT	1	0	4.9	3.178271
5184	NEUTRAL	0	0	2.6	3.3503242
5185	ENTAILMENT	1	0	4.8	3.454647
5188	NEUTRAL	0	0	1.0	3.1376913
5190	NEUTRAL	0	0	1.0	3.4740515
5192	ENTAILMENT	1	0	4.4	2.7969315
5193	CONTRADICTION	2	0	4.315	2.8986
5194	ENTAILMENT	1	0	4.6	3.1045406
5196	NEUTRAL	0	0	3.3	2.892746
5200	NEUTRAL	0	0	3.2	2.9974172
5202	NEUTRAL	0	0	3.4	3.5008578
5205	NEUTRAL	0	0	3.0	3.480155
5207	NEUTRAL	0	0	2.2	3.2380655
5209	NEUTRAL	0	0	2.9	3.244104
5210	ENTAILMENT	1	0	4.8	3.217112
5211	CONTRADICTION	2	0	3.6	3.1494322
5213	CONTRADICTION	2	0	3.9	3.7299955
5214	NEUTRAL	0	0	1.5	3.6054595
5217	NEUTRAL	0	0	1.3	3.2617466
5218	NEUTRAL	0	0	1.1	3.2258525
5221	NEUTRAL	0	0	3.8	3.6639335
5222	NEUTRAL	0	0	3.0	3.5050397
5224	NEUTRAL	0	0	1.1	3.5655894
5228	ENTAILMENT	1	0	4.3	3.3162935
5229	CONTRADICTION	2	0	3.6	3.5153065
5230	ENTAILMENT	1	0	5.0	3.2196496
5233	NEUTRAL	0	0	3.5	3.5115871
5235	NEUTRAL	0	0	3.3	3.4933133
5237	ENTAILMENT	1	0	4.5	3.0353675
5240	CONTRADICTION	2	0	4.1	3.316489
5241	NEUTRAL	0	0	3.2	3.1782134
5243	NEUTRAL	0	0	3.0	3.0842717
5245	NEUTRAL	0	0	2.9	3.170385
5250	NEUTRAL	0	0	1.2	3.4258966
5252	NEUTRAL	0	0	1.0	3.4341166
5255	ENTAILMENT	1	0	4.8	3.4569683
5257	ENTAILMENT	1	0	4.6	3.5971074
5259	ENTAILMENT	1	0	4.4	3.2337384
5265	CONTRADICTION	2	0	3.5	3.593248
5266	ENTAILMENT	1	0	5.0	3.5516267
5268	ENTAILMENT	1	0	4.7	3.552897
5270	NEUTRAL	0	0	3.5	3.3070147
5271	CONTRADICTION	2	0	4.2	3.3884625
5272	ENTAILMENT	1	0	4.8	3.5422344
5273	ENTAILMENT	1	0	4.9	3.482997
5274	CONTRADICTION	2	0	3.5	3.4599633
5275	ENTAILMENT	1	0	4.9	3.580391
5279	ENTAILMENT	1	0	4.6	3.5093539
5280	CONTRADICTION	2	0	4.1	3.485374
5281	ENTAILMENT	1	0	4.8	3.572653
5283	CONTRADICTION	2	0	4.0	3.2449362
5284	ENTAILMENT	1	0	4.5	3.5204465
5285	CONTRADICTION	2	0	3.4	3.4629934
5286	ENTAILMENT	1	0	4.5	3.252132
5287	CONTRADICTION	2	0	4.0	3.457049
5289	CONTRADICTION	2	0	3.7	3.513098
5290	ENTAILMENT	1	0	4.4	3.257812
5292	NEUTRAL	0	0	3.0	3.4351397
5293	ENTAILMENT	1	0	4.4	3.1161706
5295	NEUTRAL	0	0	1.0	3.4328196
5297	NEUTRAL	0	0	1.0	3.5195413
5299	NEUTRAL	0	0	1.0	3.4132454
5300	ENTAILMENT	1	0	4.8	3.5179377
5301	CONTRADICTION	2	0	3.6	3.1961982
5302	ENTAILMENT	1	0	4.9	3.2526662
5305	CONTRADICTION	2	0	3.7	3.161221
5307	CONTRADICTION	2	0	3.2	3.3091803
5308	ENTAILMENT	1	0	4.4	3.1632586
5309	ENTAILMENT	1	0	4.9	3.2862816
5312	NEUTRAL	0	0	3.7	3.5135899
5315	ENTAILMENT	1	0	4.4	3.406312
5316	NEUTRAL	0	0	3.7	3.3226833
5320	ENTAILMENT	1	0	4.8	3.4256463
5322	NEUTRAL	0	0	3.9	3.4543147
5323	NEUTRAL	0	0	2.635	3.2502418
5326	ENTAILMENT	1	0	3.8	3.1327105
5328	NEUTRAL	0	0	3.3	3.3650632
5330	NEUTRAL	0	0	3.6	3.4461372
5331	ENTAILMENT	1	0	4.5	3.3960698
5332	NEUTRAL	0	0	3.7	3.3841617
5336	ENTAILMENT	1	0	4.7	3.594286
5337	CONTRADICTION	2	0	3.0	3.5922074
5339	CONTRADICTION	2	0	3.0	3.3557963
5343	NEUTRAL	0	0	3.1	3.2829113
5344	NEUTRAL	0	0	3.0	3.5843325
5353	ENTAILMENT	1	0	4.2	3.153975
5354	ENTAILMENT	1	0	4.9	3.3310611
5355	CONTRADICTION	2	0	3.6	3.403696
5360	ENTAILMENT	1	0	4.8	3.685489
5364	CONTRADICTION	2	0	3.7	3.0238774
5365	NEUTRAL	0	0	3.9	3.177639
5366	CONTRADICTION	2	0	3.0	3.204835
5367	NEUTRAL	0	0	1.6	3.178582
5368	NEUTRAL	0	0	1.5	3.1254458
5371	NEUTRAL	0	0	1.5	3.20478
5375	CONTRADICTION	2	0	3.2	3.1524582
5381	ENTAILMENT	1	0	5.0	3.6933846
5382	CONTRADICTION	2	0	4.0	3.33066
5386	NEUTRAL	0	0	2.4	3.200831
5388	NEUTRAL	0	0	2.8	3.4012778
5390	ENTAILMENT	1	0	4.4	3.490135
5392	ENTAILMENT	1	0	4.7	3.561135
5394	ENTAILMENT	1	0	4.5	3.5009062
5396	ENTAILMENT	1	0	4.6	3.5828223
5400	NEUTRAL	0	0	3.7	3.3424492
5402	CONTRADICTION	2	0	4.0	3.2241113
5403	NEUTRAL	0	0	2.5	3.5042624
5408	ENTAILMENT	1	0	4.9	3.0609758
5410	ENTAILMENT	1	0	4.535	3.6637404
5412	ENTAILMENT	1	0	3.8	3.7501311
5413	NEUTRAL	0	0	2.8	3.6929684
5416	NEUTRAL	0	0	3.9	3.1438148
5417	ENTAILMENT	1	0	4.7	3.334436
5418	NEUTRAL	0	0	3.9	3.3328304
5421	NEUTRAL	0	0	1.1	3.1655505
5422	NEUTRAL	0	0	1.0	3.3477867
5424	NEUTRAL	0	0	1.1	3.3272407
5425	NEUTRAL	0	0	1.0	3.3998766
5428	ENTAILMENT	1	0	4.4	3.1960983
5430	ENTAILMENT	1	0	4.065	3.1641746
5431	CONTRADICTION	2	0	2.8	3.3159344
5433	NEUTRAL	0	0	3.7	3.2098517
5438	CONTRADICTION	2	0	3.3	3.22317
5441	NEUTRAL	0	2	3.0	2.9461884
5442	NEUTRAL	0	0	3.8	2.873863
5444	ENTAILMENT	1	0	4.9	3.2202144
5445	CONTRADICTION	2	0	3.7	3.013216
5448	ENTAILMENT	1	0	4.6	3.092484
5450	ENTAILMENT	1	0	4.5	3.079345
5451	CONTRADICTION	2	0	3.7	3.07306
5452	ENTAILMENT	1	0	4.4	3.0906432
5453	ENTAILMENT	1	0	4.5	3.120551
5465	CONTRADICTION	2	0	4.2	3.2252839
5469	CONTRADICTION	2	0	3.4	3.2190025
5470	ENTAILMENT	1	0	4.7	3.3507953
5472	CONTRADICTION	2	0	3.4	3.7430575
5473	ENTAILMENT	1	0	5.0	3.4362671
5475	NEUTRAL	0	0	1.0	3.8484595
5479	NEUTRAL	0	0	1.3	3.5863657
5481	NEUTRAL	0	0	3.5	3.762231
5482	ENTAILMENT	1	0	4.5	3.7173314
5484	ENTAILMENT	1	0	4.4	3.7468135
5485	ENTAILMENT	1	0	4.8	3.6339078
5486	NEUTRAL	0	0	3.2	3.729877
5488	NEUTRAL	0	0	3.2	3.711355
5490	CONTRADICTION	2	0	3.4	3.112072
5493	NEUTRAL	0	0	1.365	3.305906
5494	NEUTRAL	0	0	2.2	3.14228
5499	NEUTRAL	0	0	4.0	2.978697
5506	NEUTRAL	0	0	1.4	3.120562
5508	CONTRADICTION	2	0	3.8	3.1632333
5509	ENTAILMENT	1	0	4.3	3.241715
5511	ENTAILMENT	1	0	4.6	3.0477998
5515	NEUTRAL	0	0	3.5	3.288621
5516	ENTAILMENT	1	0	4.6	3.6055079
5517	CONTRADICTION	2	0	3.015	3.58531
5519	NEUTRAL	0	0	4.0	3.4128718
5524	NEUTRAL	0	0	3.7	3.4949758
5527	ENTAILMENT	1	0	4.8	3.0380862
5528	CONTRADICTION	2	0	3.4	2.9547615
5529	NEUTRAL	0	0	3.1	3.070615
5536	ENTAILMENT	1	0	3.9	3.2806604
5539	NEUTRAL	0	0	2.5	3.5401614
5541	NEUTRAL	0	0	2.0	3.6019714
5542	NEUTRAL	0	0	3.1	3.5822046
5543	ENTAILMENT	1	0	4.6	3.293144
5544	CONTRADICTION	2	0	3.7	3.3749692
5547	NEUTRAL	0	0	1.1	3.2709816
5550	NEUTRAL	0	0	1.1	3.6043124
5551	NEUTRAL	0	0	1.0	3.6113815
5557	NEUTRAL	0	0	1.2	3.2645857
5559	NEUTRAL	0	0	1.0	3.3066337
5562	CONTRADICTION	2	0	4.1	3.398541
5564	NEUTRAL	0	0	2.8	3.4227858
5566	NEUTRAL	0	0	3.8	3.4177303
5567	ENTAILMENT	1	0	4.5	3.7164207
5570	ENTAILMENT	1	0	4.7	3.6746104
5571	CONTRADICTION	2	0	4.5	3.6753168
5572	ENTAILMENT	1	0	4.7	3.8598058
5573	NEUTRAL	0	0	3.4	3.6561742
5574	ENTAILMENT	1	0	4.4	3.7851863
5576	ENTAILMENT	1	0	4.5	3.7822738
5577	CONTRADICTION	2	0	3.5	3.582728
5578	ENTAILMENT	1	0	4.5	3.78362
5579	ENTAILMENT	1	0	4.2	3.7362857
5581	ENTAILMENT	1	0	4.4	3.7165947
5583	NEUTRAL	0	0	3.3	3.7052946
5585	NEUTRAL	0	0	2.1	3.733987
5589	NEUTRAL	0	0	3.9	3.5047631
5590	NEUTRAL	0	0	4.0	3.0885062
5592	NEUTRAL	0	0	3.4	3.360177
5594	NEUTRAL	0	0	3.9	3.357003
5596	NEUTRAL	0	0	3.8	3.4999764
5597	ENTAILMENT	1	0	4.9	2.9903603
5598	CONTRADICTION	2	0	3.1	3.1187844
5599	ENTAILMENT	1	0	4.7	3.0895226
5600	CONTRADICTION	2	0	3.8	3.1085927
5601	NEUTRAL	0	0	2.2	3.1382387
5605	NEUTRAL	0	0	2.8	3.0841289
5606	ENTAILMENT	1	0	4.3	2.9559047
5611	NEUTRAL	0	0	1.4	3.1267877
5616	CONTRADICTION	2	0	3.3	3.4582174
5622	CONTRADICTION	2	0	3.7	3.4451494
5625	NEUTRAL	0	0	3.3	3.666953
5626	ENTAILMENT	1	0	4.9	3.2658677
5628	NEUTRAL	0	0	3.5	3.5996585
5629	NEUTRAL	0	0	2.7	3.4016557
5630	NEUTRAL	0	0	3.5	3.4914472
5631	NEUTRAL	0	0	3.2	3.6484785
5635	ENTAILMENT	1	0	4.5	3.5068865
5636	CONTRADICTION	2	0	3.6	3.501101
5638	NEUTRAL	0	0	3.4	3.3447385
5639	ENTAILMENT	1	0	4.4	3.4443862
5644	ENTAILMENT	1	0	4.2	3.6082225
5648	ENTAILMENT	1	0	4.4	3.5774302
5649	NEUTRAL	0	0	3.2	3.771192
5650	NEUTRAL	0	0	4.1	3.5912998
5652	CONTRADICTION	2	0	3.95	3.6831057
5654	CONTRADICTION	2	0	3.0	3.5401037
5655	NEUTRAL	0	0	1.0	3.2008078
5658	NEUTRAL	0	0	1.3	3.7154286
5660	ENTAILMENT	1	0	4.4	3.4530237
5661	NEUTRAL	0	0	3.5	3.4373403
5662	ENTAILMENT	1	0	4.9	3.210195
5665	NEUTRAL	0	0	1.8	3.4236333
5666	NEUTRAL	0	0	3.6	3.5441525
5667	NEUTRAL	0	0	3.7	3.5184064
5669	ENTAILMENT	1	0	5.0	3.6935658
5670	NEUTRAL	0	0	3.2	3.7211936
5672	NEUTRAL	0	0	3.5	3.6965055
5673	ENTAILMENT	1	0	4.4	3.720526
5674	NEUTRAL	0	0	3.1	3.7231593
5681	CONTRADICTION	2	0	3.6	3.1322398
5682	NEUTRAL	0	0	2.7	2.9720333
5684	NEUTRAL	0	0	3.1	3.1057646
5685	NEUTRAL	0	0	2.9	3.1257827
5686	NEUTRAL	0	0	3.4	3.1121001
5688	CONTRADICTION	2	0	3.2	3.451932
5689	ENTAILMENT	1	0	4.8	3.2971303
5690	CONTRADICTION	2	0	2.3	3.1834059
5692	NEUTRAL	0	0	1.2	3.1319313
5699	CONTRADICTION	2	0	3.1	3.4596186
5700	NEUTRAL	0	0	4.2	3.6826093
5702	ENTAILMENT	1	0	4.7	3.4321125
5703	CONTRADICTION	2	0	3.2	3.3924863
5704	ENTAILMENT	1	0	4.7	3.4672403
5705	ENTAILMENT	1	0	4.7	3.1725903
5707	ENTAILMENT	1	0	4.6	3.2699106
5708	CONTRADICTION	2	0	3.2	3.2537847
5709	ENTAILMENT	1	0	4.9	3.2154634
5711	ENTAILMENT	1	0	4.3	3.226826
